data_id,profile_id,obsdate,preswat,tempwat,condwat,pracsal,density,optparw,flubsct,cdomflo,chlaflo,doconcs
45029,2013,2011-08-10T19:49:03Z,17,15.9018,3.9412,31.0965,1022.8448,,,,,
45028,2013,2011-08-10T19:49:15Z,16,16.2938,3.9577,30.9364,1022.6296,,,,,
45027,2013,2011-08-10T19:49:28Z,15,17.3162,4.0308,30.7797,1022.2707,,,,,
45026,2013,2011-08-10T19:49:40Z,14,17.4455,4.0495,30.8412,1022.2825,,,,,
45025,2013,2011-08-10T19:49:52Z,13,18.273,4.1097,30.7248,1021.9904,,,,,
45024,2013,2011-08-10T19:50:07Z,12,21.1078,4.2668,29.9487,1020.6731,,,,,
45023,2013,2011-08-10T19:50:24Z,11,22.7348,4.3859,29.7407,1020.0728,,,,,
45022,2013,2011-08-10T19:50:35Z,10,23.088,4.4356,29.8768,1020.0722,,,,,
45021,2013,2011-08-10T19:50:44Z,9,23.5793,4.4823,29.8949,1019.9419,,,,,
45020,2013,2011-08-10T19:50:53Z,8,24.0043,4.5227,29.9098,1019.8261,,,,,
45019,2013,2011-08-10T19:51:00Z,7,24.0752,4.5343,29.948,1019.8301,,,,,
45018,2013,2011-08-10T19:51:08Z,6,24.1433,4.5425,29.9635,1019.8187,,,,,
45017,2013,2011-08-10T19:51:18Z,5,24.2333,4.553,29.9808,1019.8011,,,,,
45016,2013,2011-08-10T19:51:30Z,4,24.4331,4.5614,29.9097,1019.6845,,,,,
45015,2013,2011-08-10T19:51:40Z,3,24.7143,4.5634,29.7377,1019.4693,,,,,
45033,2014,2011-08-10T19:51:43Z,3,24.7504,4.5619,29.7031,1019.4325,,,,,
45034,2014,2011-08-10T19:51:49Z,4,24.6334,4.5714,29.8499,1019.5803,,,,,
45035,2014,2011-08-10T19:51:59Z,5,24.3008,4.569,30.0535,1019.8348,,,,,253.725
45036,2014,2011-08-10T19:52:12Z,6,24.1996,4.5634,30.0798,1019.8891,,,,,247.713
45037,2014,2011-08-10T19:52:24Z,7,24.091,4.5546,30.087,1019.9306,,,,,243.38
45038,2014,2011-08-10T19:52:37Z,8,24.0535,4.5508,30.0842,1019.9437,,,,,240.877
45039,2014,2011-08-10T19:52:50Z,9,23.843,4.5367,30.1213,1020.0372,,,,,238.613
45040,2014,2011-08-10T19:53:03Z,10,23.2912,4.5003,30.2246,1020.2778,,,,,236.54
45041,2014,2011-08-10T19:53:13Z,11,22.907,4.473,30.2823,1020.4345,,,,,235.435
45042,2014,2011-08-10T19:53:23Z,12,22.7279,4.4573,30.2867,1020.4926,,,,,235.12
45043,2014,2011-08-10T19:53:32Z,13,21.8713,4.4056,30.4885,1020.8847,,,,,234.6
45044,2014,2011-08-10T19:53:42Z,14,18.7153,4.2099,31.2243,1022.267,,,,,228.155
45045,2014,2011-08-10T19:53:51Z,15,17.4542,4.1079,31.3297,1022.6597,,,,,225.755
45046,2014,2011-08-10T19:54:01Z,16,17.2597,4.0769,31.2155,1022.6225,,,,,221.725
45047,2014,2011-08-10T19:54:08Z,17,16.1479,4.0022,31.438,1023.0518,,,,,218.07
45048,2014,2011-08-10T19:54:16Z,18,16.1197,3.9939,31.3871,1023.0231,,,,,214.15
45049,2014,2011-08-10T19:54:26Z,19,15.6081,3.9594,31.4891,1023.2191,,,,,216.795
45050,2014,2011-08-10T19:54:36Z,20,14.6039,3.8972,31.7417,1023.6338,,,,,216.33
45051,2014,2011-08-10T19:54:46Z,21,14.1259,3.8619,31.8118,1023.791,,,,,211.095
45069,2015,2011-08-10T19:54:51Z,21,14.0822,3.8521,31.7579,1023.7586,,,,,207.9
45068,2015,2011-08-10T19:55:04Z,20,14.473,3.8526,31.4441,1023.4318,,,,,197.773
45067,2015,2011-08-10T19:55:15Z,19,15.0116,3.8816,31.2721,1023.1821,,,,,196.355
45066,2015,2011-08-10T19:55:28Z,18,15.7992,3.9353,31.1248,1022.8941,,,,,205.217
45065,2015,2011-08-10T19:55:43Z,17,16.1655,3.961,31.0639,1022.7613,,,,,215.423
45064,2015,2011-08-10T19:55:58Z,16,16.3275,3.9658,30.9806,1022.6559,,,,,216.567
45063,2015,2011-08-10T19:56:08Z,15,17.1637,4.0144,30.7557,1022.2898,,,,,215.17
45062,2015,2011-08-10T19:56:15Z,14,17.3715,4.0402,30.8184,1022.2847,,,,,215.09
45061,2015,2011-08-10T19:56:25Z,13,18.3043,4.1094,30.6987,1021.9637,,,,,217.005
45060,2015,2011-08-10T19:56:40Z,12,22.0018,4.3246,29.7739,1020.3016,,,,,239.023
45059,2015,2011-08-10T19:56:55Z,11,22.85,4.408,29.8303,1020.1083,,,,,253.18
45058,2015,2011-08-10T19:57:07Z,10,23.3452,4.4598,29.8844,1020.0052,,,,,254.64
45057,2015,2011-08-10T19:57:19Z,9,23.9308,4.5142,29.8956,1019.8407,,,,,253.22
45056,2015,2011-08-10T19:57:28Z,8,24.0566,4.5308,29.9342,1019.8294,,,,,251.14
45055,2015,2011-08-10T19:57:38Z,7,24.1055,4.5398,29.9685,1019.8369,,,,,249.01
45054,2015,2011-08-10T19:57:48Z,6,24.2013,4.5503,29.9819,1019.8153,,,,,247.605
45053,2015,2011-08-10T19:57:59Z,5,24.2806,4.5591,29.9935,1019.797,,,,,246.637
45052,2015,2011-08-10T19:58:16Z,4,24.5177,4.5681,29.9022,1019.6535,,,,,247.295
45070,2016,2011-08-10T19:58:27Z,4,24.5895,4.5712,29.8776,1019.6129,,,,,251.33
45071,2016,2011-08-10T19:58:40Z,5,24.3445,4.5726,30.0501,1019.8197,,,,,
45072,2016,2011-08-10T19:58:54Z,6,24.1847,4.5627,30.0844,1019.8974,,,,,
45073,2016,2011-08-10T19:59:07Z,7,24.0853,4.5539,30.0857,1019.932,,,,,
45074,2016,2011-08-10T19:59:18Z,8,23.9851,4.5459,30.094,1019.9711,,,,,
45075,2016,2011-08-10T19:59:30Z,9,23.6119,4.5203,30.1557,1020.1298,,,,,
45076,2016,2011-08-10T19:59:41Z,10,23.1188,4.4863,30.2371,1020.3359,,,,,
45077,2016,2011-08-10T19:59:54Z,11,22.8193,4.4642,30.2759,1020.4541,,,,,
45078,2016,2011-08-10T20:00:05Z,12,22.6172,4.4482,30.2942,1020.5286,,,,,
45079,2016,2011-08-10T20:00:17Z,13,21.4243,4.3755,30.5709,1021.0682,,,,,
45080,2016,2011-08-10T20:00:27Z,14,17.7681,4.1383,31.3465,1022.5939,,,,,
45081,2016,2011-08-10T20:00:36Z,15,17.34,4.0906,31.2709,1022.6416,,,,,
45082,2016,2011-08-10T20:00:45Z,16,16.3948,4.0151,31.356,1022.9292,,,,,
45083,2016,2011-08-10T20:00:55Z,17,16.0983,3.9932,31.3988,1023.033,,,,,
45084,2016,2011-08-10T20:01:05Z,18,15.2934,3.9373,31.5445,1023.3265,,,,,
45085,2016,2011-08-10T20:01:18Z,19,14.6856,3.8912,31.621,1023.52,,,,,
45086,2016,2011-08-10T20:01:30Z,20,14.3269,3.8633,31.6603,1023.6291,,,,,
45103,2017,2011-08-10T20:01:35Z,20,14.3166,3.8568,31.6094,1023.5915,,,,,
45102,2017,2011-08-10T20:01:44Z,19,14.5644,3.8587,31.4255,1023.3946,,,,,
45101,2017,2011-08-10T20:01:54Z,18,14.8258,3.8716,31.3318,1023.2634,,,,,
45100,2017,2011-08-10T20:02:04Z,17,15.566,3.9208,31.1814,1022.9835,,,,,
45099,2017,2011-08-10T20:02:15Z,16,16.1488,3.9585,31.0554,1022.7539,,,,,
45098,2017,2011-08-10T20:02:27Z,15,16.6496,3.9834,30.8838,1022.5045,,,,,
45097,2017,2011-08-10T20:02:41Z,14,17.3753,4.0404,30.8171,1022.2819,,,,,
45096,2017,2011-08-10T20:02:58Z,13,20.9442,4.2579,29.9966,1020.7531,,,,,
45095,2017,2011-08-10T20:03:19Z,12,22.7428,4.3928,29.7877,1020.1105,,,,,
45094,2017,2011-08-10T20:03:34Z,11,23.1461,4.4431,29.894,1020.0729,,,,,
45093,2017,2011-08-10T20:03:44Z,10,23.6704,4.491,29.8984,1019.9226,,,,,
45092,2017,2011-08-10T20:03:53Z,9,24.0008,4.5242,29.9228,1019.8407,,,,,
45091,2017,2011-08-10T20:03:59Z,8,24.049,4.5321,29.9492,1019.8435,,,,,
45090,2017,2011-08-10T20:04:07Z,7,24.1239,4.542,29.9724,1019.8353,,,,,
45089,2017,2011-08-10T20:04:16Z,6,24.2398,4.5543,29.9859,1019.807,,,,,
45088,2017,2011-08-10T20:04:26Z,5,24.3113,4.5615,29.9907,1019.7859,,,,,
45087,2017,2011-08-10T20:04:40Z,4,24.5045,4.5683,29.9124,1019.6653,,,,,
45104,2018,2011-08-10T20:04:52Z,4,24.5258,4.572,29.9252,1019.6688,,,,,
45105,2018,2011-08-10T20:05:06Z,5,24.3437,4.572,30.0466,1019.818,,,,,
45106,2018,2011-08-10T20:05:20Z,6,24.2228,4.5656,30.0803,1019.8833,,,,,
45107,2018,2011-08-10T20:05:35Z,7,24.1088,4.5562,30.0871,1019.9259,,,,,
45108,2018,2011-08-10T20:05:48Z,8,24.0362,4.5498,30.0882,1019.9516,,,,,
45109,2018,2011-08-10T20:06:02Z,9,23.8796,4.5388,30.1123,1020.0194,,,,,
45110,2018,2011-08-10T20:06:14Z,10,23.4232,4.5089,30.1988,1020.2204,,,,,
45111,2018,2011-08-10T20:06:26Z,11,22.9326,4.4753,30.2818,1020.4263,,,,,
45112,2018,2011-08-10T20:06:38Z,12,22.6734,4.4535,30.2952,1020.5142,,,,,
45113,2018,2011-08-10T20:06:48Z,13,22.0723,4.4154,30.4223,1020.7798,,,,,
45114,2018,2011-08-10T20:06:58Z,14,19.1554,4.2352,31.1035,1022.0627,,,,,
45115,2018,2011-08-10T20:07:09Z,15,17.3651,4.0998,31.3299,1022.6804,,,,,
45116,2018,2011-08-10T20:07:19Z,16,16.498,4.0266,31.3756,1022.9208,,,,,
45117,2018,2011-08-10T20:07:29Z,17,15.8557,3.9796,31.4706,1023.1428,,,,,
45118,2018,2011-08-10T20:07:38Z,18,14.9678,3.9188,31.6423,1023.4716,,,,,
45119,2018,2011-08-10T20:07:46Z,19,14.4267,3.8767,31.7005,1023.6349,,,,,
45120,2018,2011-08-10T20:07:58Z,20,14.2065,3.855,31.6825,1023.6709,,,,,
45137,2019,2011-08-10T20:08:05Z,20,14.1624,3.8467,31.6433,1023.65,,,,,
45136,2019,2011-08-10T20:08:15Z,19,14.3289,3.8435,31.4779,1023.4843,,,,,
45135,2019,2011-08-10T20:08:27Z,18,14.8645,3.8711,31.296,1023.2274,,,,,199.54
45134,2019,2011-08-10T20:08:39Z,17,15.888,3.9397,31.0947,1022.8463,,,,,210.063
45133,2019,2011-08-10T20:08:54Z,16,16.6892,3.9868,30.8826,1022.4984,,,,,218.443
45132,2019,2011-08-10T20:09:08Z,15,17.3428,4.0367,30.8102,1022.2877,,,,,216.677
45131,2019,2011-08-10T20:09:21Z,14,19.313,4.1742,30.4866,1021.5568,,,,,223.48
45130,2019,2011-08-10T20:09:36Z,13,21.554,4.2988,29.8852,1020.5119,,,,,240.77
45129,2019,2011-08-10T20:09:52Z,12,22.6839,4.3906,29.8106,1020.1436,,,,,251.947
45128,2019,2011-08-10T20:10:04Z,11,23.0639,4.4354,29.8914,1020.094,,,,,255.86
45127,2019,2011-08-10T20:10:14Z,10,23.4913,4.476,29.9073,1019.9808,,,,,257.48
45126,2019,2011-08-10T20:10:23Z,9,23.891,4.5118,29.9045,1019.86,,,,,255.34
45125,2019,2011-08-10T20:10:33Z,8,24.0427,4.5306,29.9426,1019.8401,,,,,253.295
45124,2019,2011-08-10T20:10:42Z,7,24.1463,4.5437,29.9697,1019.8259,,,,,250.795
45123,2019,2011-08-10T20:10:53Z,6,24.2648,4.5559,29.9809,1019.7958,,,,,248.6
45122,2019,2011-08-10T20:11:06Z,5,24.3983,4.5659,29.9649,1019.74,,,,,246.96
45121,2019,2011-08-10T20:11:22Z,4,24.559,4.5717,29.901,1019.64,,,,,248.98
45138,2020,2011-08-10T20:11:34Z,4,24.5514,4.5753,29.9325,1019.6666,,,,,
45139,2020,2011-08-10T20:11:49Z,5,24.409,4.5762,30.0339,1019.7895,,,,,
45140,2020,2011-08-10T20:12:01Z,6,24.2673,4.57,30.0827,1019.8722,,,,,
45141,2020,2011-08-10T20:12:11Z,7,24.1545,4.5606,30.0888,1019.9133,,,,,
45142,2020,2011-08-10T20:12:23Z,8,24.0595,4.552,30.0891,1019.9456,,,,,
45143,2020,2011-08-10T20:12:36Z,9,23.8631,4.5371,30.1111,1020.0238,,,,,
45144,2020,2011-08-10T20:12:51Z,10,23.3334,4.5015,30.205,1020.2515,,,,,
45145,2020,2011-08-10T20:13:02Z,11,22.8758,4.4708,30.2874,1020.4473,,,,,
45146,2020,2011-08-10T20:13:12Z,12,22.666,4.4534,30.3,1020.5196,,,,,
45147,2020,2011-08-10T20:13:20Z,13,22.1808,4.4203,30.384,1020.7219,,,,,
45148,2020,2011-08-10T20:13:28Z,14,20.2122,4.3008,30.8525,1021.607,,,,,
45149,2020,2011-08-10T20:13:40Z,15,17.9472,4.1459,31.2731,1022.4964,,,,,
45150,2020,2011-08-10T20:13:52Z,16,16.8755,4.0545,31.3215,1022.7931,,,,,
45151,2020,2011-08-10T20:14:01Z,17,16.2957,4.0147,31.4305,1023.0125,,,,,
45152,2020,2011-08-10T20:14:11Z,18,15.3341,3.9437,31.5691,1023.3372,,,,,
45153,2020,2011-08-10T20:14:20Z,19,14.2729,3.8693,31.7591,1023.7134,,,,,
45154,2020,2011-08-10T20:14:28Z,20,14.1058,3.8502,31.7217,1023.7226,,,,,
45155,2020,2011-08-10T20:14:37Z,21,13.9905,3.838,31.7043,1023.7356,,,,,
45173,2021,2011-08-10T20:14:41Z,21,13.9593,3.8344,31.6973,1023.7366,,,,,
45172,2021,2011-08-10T20:14:52Z,20,14.0573,3.8272,31.5502,1023.5998,,,,,
45171,2021,2011-08-10T20:15:05Z,19,14.2431,3.8311,31.4351,1023.4682,,,,,
45170,2021,2011-08-10T20:15:18Z,18,15.1588,3.8877,31.2096,1023.0965,,,,,
45169,2021,2011-08-10T20:15:31Z,17,15.8746,3.9383,31.093,1022.8472,,,,,
45168,2021,2011-08-10T20:15:47Z,16,16.6946,3.9852,30.8642,1022.4836,,,,,
45167,2021,2011-08-10T20:16:01Z,15,17.4968,4.0444,30.7585,1022.2121,,,,,
45166,2021,2011-08-10T20:16:13Z,14,20.2537,4.2283,30.2434,1021.132,,,,,
45165,2021,2011-08-10T20:16:23Z,13,22.295,4.3449,29.7276,1020.1923,,,,,
45164,2021,2011-08-10T20:16:34Z,12,22.6441,4.393,29.8564,1020.1893,,,,,
45163,2021,2011-08-10T20:16:44Z,11,22.9181,4.4241,29.9053,1020.1463,,,,,
45162,2021,2011-08-10T20:16:54Z,10,23.2024,4.4535,29.9338,1020.0841,,,,,
45161,2021,2011-08-10T20:17:03Z,9,23.7289,4.4976,29.9079,1019.9101,,,,,
45160,2021,2011-08-10T20:17:15Z,8,24.0163,4.5273,29.9359,1019.8431,,,,,
45159,2021,2011-08-10T20:17:26Z,7,24.1799,4.546,29.9643,1019.8119,,,,,
45158,2021,2011-08-10T20:17:36Z,6,24.2649,4.5554,29.9767,1019.793,,,,,
45157,2021,2011-08-10T20:17:48Z,5,24.3804,4.5655,29.9739,1019.7529,,,,,
45156,2021,2011-08-10T20:18:03Z,4,24.5306,4.5718,29.9206,1019.664,,,,,
45174,2022,2011-08-10T20:18:15Z,4,24.5528,4.5751,29.9304,1019.6647,,,,,
45175,2022,2011-08-10T20:18:26Z,5,24.4319,4.5773,30.0263,1019.7767,,,,,
45176,2022,2011-08-10T20:18:37Z,6,24.3238,4.5734,30.0697,1019.8452,,,,,
45177,2022,2011-08-10T20:18:53Z,7,24.1837,4.5629,30.0858,1019.9035,,,,,242.497
45178,2022,2011-08-10T20:19:05Z,8,24.0493,4.551,30.0886,1019.949,,,,,239.545
45179,2022,2011-08-10T20:19:17Z,9,23.9159,4.5402,30.0978,1019.9986,,,,,237.69
45180,2022,2011-08-10T20:19:31Z,10,23.373,4.5029,30.1885,1020.2273,,,,,235.953
45181,2022,2011-08-10T20:19:46Z,11,22.8373,4.4664,30.2801,1020.4522,,,,,235.33
45182,2022,2011-08-10T20:19:59Z,12,22.5872,4.4469,30.3051,1020.5448,,,,,235.38
45183,2022,2011-08-10T20:20:08Z,13,21.2521,4.3646,30.6096,1021.1415,,,,,234.145
45184,2022,2011-08-10T20:20:18Z,14,18.8366,4.2153,31.1771,1022.2033,,,,,230.08
45185,2022,2011-08-10T20:20:28Z,15,17.3159,4.0956,31.332,1022.6944,,,,,229.245
45186,2022,2011-08-10T20:20:37Z,16,16.7697,4.0468,31.3374,1022.8296,,,,,225.405
45187,2022,2011-08-10T20:20:47Z,17,15.9685,3.9923,31.4932,1023.1347,,,,,221.02
45188,2022,2011-08-10T20:20:57Z,18,15.4473,3.9484,31.5206,1023.2751,,,,,221.55
45189,2022,2011-08-10T20:21:07Z,19,14.7086,3.8974,31.6588,1023.5437,,,,,223.65
45190,2022,2011-08-10T20:21:20Z,20,14.0526,3.8467,31.7329,1023.7426,,,,,217.473
45207,2023,2011-08-10T20:21:27Z,20,14.0227,3.8381,31.679,1023.7072,,,,,211.29
45206,2023,2011-08-10T20:21:42Z,19,14.4458,3.8484,31.4286,1023.4212,,,,,202.495
45205,2023,2011-08-10T20:21:57Z,18,15.418,3.91,31.2019,1023.0361,,,,,207.455
45204,2023,2011-08-10T20:22:09Z,17,15.8177,3.937,31.1258,1022.886,,,,,217.397
45203,2023,2011-08-10T20:22:22Z,16,16.5469,3.9824,30.9541,1022.5871,,,,,225.165
45202,2023,2011-08-10T20:22:31Z,15,16.9481,4.0088,30.8728,1022.4291,,,,,228.22
45201,2023,2011-08-10T20:22:43Z,14,17.8636,4.0803,30.7848,1022.1396,,,,,230.417
45200,2023,2011-08-10T20:22:54Z,13,19.9661,4.2164,30.3557,1021.287,,,,,239.455
45199,2023,2011-08-10T20:23:09Z,12,22.1982,4.3429,29.7794,1020.2535,,,,,252.417
45198,2023,2011-08-10T20:23:27Z,11,22.8863,4.4182,29.8827,1020.1374,,,,,260.57
45197,2023,2011-08-10T20:23:39Z,10,23.3753,4.4657,29.9084,1020.015,,,,,260.135
45196,2023,2011-08-10T20:23:49Z,9,23.8575,4.5074,29.8944,1019.8625,,,,,258.365
45195,2023,2011-08-10T20:24:01Z,8,24.0409,4.5303,29.9409,1019.8397,,,,,254.2
45194,2023,2011-08-10T20:24:14Z,7,24.199,4.5481,29.967,1019.8091,,,,,250.93
45193,2023,2011-08-10T20:24:23Z,6,24.2874,4.5578,29.9792,1019.7888,,,,,250.88
45192,2023,2011-08-10T20:24:33Z,5,24.4169,4.5669,29.9601,1019.7321,,,,,250.35
45191,2023,2011-08-10T20:24:47Z,4,24.6282,4.5736,29.8687,1019.5959,,,,,250.428
45208,2024,2011-08-10T20:25:01Z,4,24.6466,4.5773,29.8842,1019.6023,,,,,
45209,2024,2011-08-10T20:25:17Z,5,24.4563,4.5785,30.0191,1019.7647,,,,,
45210,2024,2011-08-10T20:25:31Z,6,24.3341,4.5744,30.0702,1019.8431,,,,,
45211,2024,2011-08-10T20:25:44Z,7,24.1999,4.5653,30.0928,1019.9032,,,,,
45212,2024,2011-08-10T20:25:57Z,8,24.0615,4.5534,30.0979,1019.9514,,,,,
45213,2024,2011-08-10T20:26:11Z,9,23.8559,4.5366,30.1124,1020.0267,,,,,
45214,2024,2011-08-10T20:26:24Z,10,23.3467,4.5021,30.2003,1020.244,,,,,
45215,2024,2011-08-10T20:26:34Z,11,22.9654,4.4757,30.2625,1020.4027,,,,,
45216,2024,2011-08-10T20:26:45Z,12,22.6038,4.4494,30.3123,1020.5461,,,,,
45217,2024,2011-08-10T20:26:57Z,13,21.5891,4.3841,30.5203,1020.9867,,,,,
45218,2024,2011-08-10T20:27:06Z,14,19.6952,4.2667,30.958,1021.8201,,,,,
45219,2024,2011-08-10T20:27:15Z,15,17.7456,4.1379,31.3594,1022.6136,,,,,
45220,2024,2011-08-10T20:27:21Z,16,17.0856,4.0774,31.3553,1022.7699,,,,,
45221,2024,2011-08-10T20:27:29Z,17,16.4055,4.028,31.4601,1023.0104,,,,,
45222,2024,2011-08-10T20:27:38Z,18,15.4936,3.9615,31.6,1023.3249,,,,,
45223,2024,2011-08-10T20:27:47Z,19,14.8328,3.9073,31.6472,1023.5086,,,,,
45224,2024,2011-08-10T20:27:58Z,20,14.0304,3.8508,31.7894,1023.7901,,,,,
45225,2024,2011-08-10T20:28:07Z,21,13.9728,3.8405,31.742,1023.7683,,,,,
45243,2025,2011-08-10T20:28:07Z,21,13.9728,3.8405,31.742,1023.7683,,,,,
45242,2025,2011-08-10T20:28:13Z,20,13.9614,3.8301,31.6557,1023.7018,,,,,
45241,2025,2011-08-10T20:28:25Z,19,14.312,3.8393,31.4542,1023.4691,,,,,
45240,2025,2011-08-10T20:28:40Z,18,15.118,3.8897,31.2605,1023.1453,,,,,
45239,2025,2011-08-10T20:28:50Z,17,15.7493,3.9333,31.1474,1022.9168,,,,,
45238,2025,2011-08-10T20:29:02Z,16,16.5547,3.9842,30.9634,1022.5915,,,,,
45237,2025,2011-08-10T20:29:17Z,15,17.6813,4.0656,30.7985,1022.1985,,,,,
45236,2025,2011-08-10T20:29:31Z,14,19.3971,4.1846,30.5094,1021.5549,,,,,
45235,2025,2011-08-10T20:29:46Z,13,21.7232,4.3132,29.8777,1020.4621,,,,,
45234,2025,2011-08-10T20:30:00Z,12,22.547,4.3828,29.8449,1020.208,,,,,
45233,2025,2011-08-10T20:30:11Z,11,22.7691,4.4164,29.9484,1020.2205,,,,,
45232,2025,2011-08-10T20:30:21Z,10,23.1156,4.4494,29.9623,1020.1296,,,,,
45231,2025,2011-08-10T20:30:31Z,9,23.6511,4.4927,29.9243,1019.944,,,,,
45230,2025,2011-08-10T20:30:41Z,8,24.017,4.5265,29.9291,1019.8373,,,,,
45229,2025,2011-08-10T20:30:50Z,7,24.1807,4.5442,29.9501,1019.8019,,,,,
45228,2025,2011-08-10T20:31:01Z,6,24.3758,4.5603,29.9388,1019.7315,,,,,
45227,2025,2011-08-10T20:31:12Z,5,24.4783,4.5684,29.9299,1019.6905,,,,,
45226,2025,2011-08-10T20:31:26Z,4,24.5869,4.5732,29.8936,1019.6269,,,,,
45244,2026,2011-08-10T20:31:38Z,4,24.6899,4.5767,29.8505,1019.5637,,,,,
45245,2026,2011-08-10T20:31:53Z,5,24.5196,4.5806,29.9917,1019.7251,,,,,253.787
45246,2026,2011-08-10T20:32:07Z,6,24.4316,4.5784,30.0342,1019.7873,,,,,248.367
45247,2026,2011-08-10T20:32:19Z,7,24.3274,4.5743,30.0736,1019.8506,,,,,244.62
45254,2027,2011-08-10T20:32:21Z,7,24.3098,4.5734,30.079,1019.8599,,,,,243.65
45253,2027,2011-08-10T20:32:29Z,6,24.4169,4.5771,30.035,1019.7916,,,,,242.81
45252,2027,2011-08-10T20:32:39Z,5,24.5367,4.5817,29.9886,1019.7174,,,,,241.99
45251,2027,2011-08-10T20:32:49Z,4,24.6647,4.5845,29.9243,1019.6274,,,,,242.66
45250,2027,2011-08-10T20:33:02Z,3,24.795,4.5868,29.8553,1019.5327,,,,,244.693
45249,2027,2011-08-10T20:33:17Z,2,24.8067,4.5885,29.8597,1019.5278,,,,,249.67
45248,2027,2011-08-10T20:33:27Z,1,24.8136,4.5896,29.8635,1019.5255,,,,,250.86
45255,2028,2011-08-10T20:51:35Z,2,24.8266,4.5937,29.8847,1019.5424,,,,,
45256,2028,2011-08-10T20:51:42Z,3,24.814,4.5936,29.8918,1019.5536,,,,,
45257,2028,2011-08-10T20:51:55Z,4,24.7469,4.5927,29.9299,1019.607,,,,,
45258,2028,2011-08-10T20:52:07Z,5,24.5811,4.5903,30.0217,1019.7296,,,,,
45259,2028,2011-08-10T20:52:19Z,6,24.4565,4.5863,30.0757,1019.8115,,,,,
45260,2028,2011-08-10T20:52:32Z,7,24.347,4.5792,30.0963,1019.8636,,,,,
45261,2028,2011-08-10T20:52:44Z,8,24.0864,4.5578,30.1138,1019.9575,,,,,
45262,2028,2011-08-10T20:52:54Z,9,23.9341,4.5432,30.1083,1020.0021,,,,,
45263,2028,2011-08-10T20:53:02Z,10,23.702,4.5275,30.1486,1020.1026,,,,,
45264,2028,2011-08-10T20:53:11Z,11,23.2775,4.5005,30.2354,1020.2936,,,,,
45265,2028,2011-08-10T20:53:20Z,12,22.8361,4.4688,30.2992,1020.4706,,,,,
45266,2028,2011-08-10T20:53:28Z,13,22.4827,4.4447,30.3602,1020.6195,,,,,
45267,2028,2011-08-10T20:53:39Z,14,21.7807,4.402,30.5233,1020.9401,,,,,
45268,2028,2011-08-10T20:53:51Z,15,18.306,4.1898,31.3672,1022.4831,,,,,
45269,2028,2011-08-10T20:54:02Z,16,17.2047,4.1037,31.4878,1022.8437,,,,,
45270,2028,2011-08-10T20:54:10Z,17,16.1075,4.0155,31.5871,1023.1744,,,,,
45271,2028,2011-08-10T20:54:18Z,18,14.2871,3.886,31.9012,1023.8157,,,,,
45272,2028,2011-08-10T20:54:29Z,19,13.9322,3.8497,31.8608,1023.8627,,,,,
45273,2028,2011-08-10T20:54:36Z,20,13.8097,3.8289,31.7698,1023.8211,,,,,
45274,2028,2011-08-10T20:54:41Z,21,13.7809,3.8252,31.7597,1023.8207,,,,,
45293,2029,2011-08-10T20:54:41Z,21,13.7809,3.8252,31.7597,1023.8207,,,,,
45292,2029,2011-08-10T20:54:52Z,20,13.8087,3.8158,31.6499,1023.7277,,,,,
45291,2029,2011-08-10T20:55:07Z,19,13.89,3.8119,31.5471,1023.6279,,,,,
45290,2029,2011-08-10T20:55:22Z,18,14.315,3.8323,31.3884,1023.4135,,,,,
45289,2029,2011-08-10T20:55:40Z,17,16.0007,3.9381,30.9928,1022.7417,,,,,
45288,2029,2011-08-10T20:55:55Z,16,17.1744,4.0167,30.7672,1022.2991,,,,,
45287,2029,2011-08-10T20:56:07Z,15,18.4699,4.1227,30.6856,1021.922,,,,,
45286,2029,2011-08-10T20:56:17Z,14,20.7036,4.2425,30.0371,1020.8591,,,,,
45285,2029,2011-08-10T20:56:27Z,13,22.1544,4.3423,29.8042,1020.2907,,,,,
45284,2029,2011-08-10T20:56:39Z,12,22.6578,4.3999,29.8992,1020.2186,,,,,
45283,2029,2011-08-10T20:56:50Z,11,23.0098,4.4383,29.95,1020.1542,,,,,
45282,2029,2011-08-10T20:57:02Z,10,23.4584,4.477,29.9364,1020.0123,,,,,
45281,2029,2011-08-10T20:57:12Z,9,23.8919,4.5132,29.9145,1019.8671,,,,,
45280,2029,2011-08-10T20:57:23Z,8,24.0905,4.5351,29.9435,1019.8274,,,,,
45279,2029,2011-08-10T20:57:38Z,7,24.3815,4.5596,29.9296,1019.727,,,,,
45278,2029,2011-08-10T20:57:52Z,6,24.4952,4.569,29.923,1019.6849,,,,,
45277,2029,2011-08-10T20:58:03Z,5,24.5563,4.5751,29.9272,1019.6665,,,,,
45276,2029,2011-08-10T20:58:15Z,4,24.6156,4.5798,29.9229,1019.641,,,,,
45275,2029,2011-08-10T20:58:27Z,3,24.7043,4.5821,29.8805,1019.5794,,,,,
45294,2030,2011-08-10T20:58:29Z,3,24.7146,4.5819,29.8724,1019.5703,,,,,
45295,2030,2011-08-10T20:58:39Z,4,24.642,4.5844,29.9386,1019.6442,,,,,
45296,2030,2011-08-10T20:58:56Z,5,24.569,4.5851,29.992,1019.7111,,,,,
45297,2030,2011-08-10T20:59:10Z,6,24.5099,4.5838,30.0213,1019.7547,,,,,
45298,2030,2011-08-10T20:59:22Z,7,24.3948,4.5789,30.062,1019.8233,,,,,
